id/url,text,user.id_str,shared_url,retweet_count,favorite_count,total
1352653939179724807,"Amber Heard: ""Johnny Depp was controlling...jealous...paranoid""

Meanwhile:
Soon after the August 2014 ""Bahamas Detox"" where she demanded to go &amp; controlled/withheld his meds, she goes through his phone &amp; asks Kate James to trace a number. So who was the controlling/paranoid one? https://t.co/lWyZC6tucD",1447911097.0,https://twitter.com/ThatBrianFella/status/1352653939179724807/photo/1,542,2195,2737
1385264430385090562,"#HappyBirthdayAmberHeard My gift to you is Jennifer Howell’s witness statement...🥳🎁

Enjoy 💋

#JusticeForJohnnyDepp https://t.co/hJrGEAL0nd",1.2863994941758382e+18,https://twitter.com/twistandshout77/status/1385264430385090562/photo/1,297,2392,2689
1360423121778585606,"#JusticeForJohnnyDepp 
#ILoveGinaCarano https://t.co/xtniHeRUkX",1.1032816547669892e+18,https://twitter.com/AnimeWoodsLife/status/1360423121778585606/photo/1,502,2183,2685
1365984823173672962,"Amber Heard is trending because so many people are thrilled that she may be fired from Aquaman 2 😂 it’s so great to see just how many people don’t believe her lies anymore 

#JusticeForJohnnyDepp https://t.co/t92xhLdFdo",8.079400528190013e+17,https://twitter.com/tielrex/status/1365984823173672962/photo/1,259,2417,2676
1349510456860418052,"Warner Bros has forced two different victims out of major franchises for speaking up about their abuse while continuing to employ and enable their abusers. WB is garbage.

Johnny Depp and Ray Fisher deserve better 

#JusticeForJohnnyDepp
#IStandWithRayFisher https://t.co/BOwwLfx9v1",3322798903.0,https://twitter.com/moviefan86/status/1349510456860418052/photo/1,563,2092,2655
1363875750445805568,"Jared Leto, Ray Fisher, Ben Affleck and Amber Heard shot by Zack Snyder https://t.co/kGyDvLBD7t",7.718747918548378e+17,https://twitter.com/bestofsnyder/status/1363875750445805568/photo/1,356,2280,2636
1385258196877684738,"Since #HappyBirthdayAmberHeard is trending, my gift to her is this bodycam footage that proves she was lying about DV to frame her victim and get away with her own actions.
#JusticeForJohnnyDepp 
https://t.co/RS4CclvuJr",1.1205800914639912e+18,https://www.dailymail.co.uk/news/article-9474979/amp/Johnny-Depp-says-police-bodycam-footage-PROVES-Amber-Heard-lying.html,390,2223,2613
1365892219639627780,"If it’s true that Amber Heard has been fired from Aquaman 2 then the only choice to replace her has got to be Emilia Clarke, right? https://t.co/NcBClyjqPP",1.3651885050858783e+18,https://twitter.com/drdoomsburner/status/1365892219639627780/photo/1,200,2358,2558
1365420612789952519,"UPDATE: Rumors of Amber Heard being replaced by Emilia Clarke as Mera in Aquaman 2 are getting stronger. I'm normally against cancel culture but after she lied in order to ruin Johnny Depp's career, I think that karma is just taking it's course (if true). #JusticeForJohnnyDepp https://t.co/4idhSutuCK",4296520829.0,https://twitter.com/priceoreason/status/1365420612789952519/photo/1,349,2192,2541
1353039221280436225,Captain Jack Sparrow is on the nice list and the fact that they cut Johnny Depp from Pirates of The Caribbean is disgusting especially after Amber Heard admitted that she lied. https://t.co/sbwzfjP8uX,1.332109767339176e+18,https://twitter.com/SantaDecides/status/1353039221280436225/photo/1,282,2212,2494
1347546523895296003,"BREAKING NEWS: It seems as though Johnny Depp's legal team has got some evidence that Amber Heard lied in court.

https://t.co/sB6SitpVru",8.065703692808643e+17,https://www.small-screen.co.uk/johnny-depp-new-evidence-against-amber-heard-could-prove-she-lied-in-court/,364,2117,2481
1383076477009334273,EXCLUSIVE: Johnny Depp says new police testimony and bodycam footage PROVES Amber Heard is lying about blowout fight https://t.co/sING5Ay5Mi,111556701.0,https://www.dailymail.co.uk/news/article-9474979/Johnny-Depp-says-police-bodycam-footage-PROVES-Amber-Heard-lying.html?ito=social-twitter_dailymailceleb,459,1942,2401
1347263460569214977,🗣ITS OFFICIALLY CONFIRMED THAT AMBER HEARD LEFT SICK KIDS IN A HOSPITAL WITHOUT ANY FINANCIAL HELP SHE PROMISED TO GIVE. SHE DID NOT DONATE A SINGLE PENNY OF HER 3.5$ MIL PLEDGE. EVERYONE NEEDS TO KNOW. RT THIS PLEASE. #AmberHeardIsAFraud https://t.co/9k6pPn4s7w,1.2888182741894308e+18,https://twitter.com/silence_exile/status/1347263460569214977/photo/1,692,1673,2365
1359966154056298497,"For clarity, since these are making the rounds again. This was February 24, 2020. IO messaged me, confessing he doesn't know the details of what happened during Johnny Depp's relationship with Amber Heard. He then continued to threaten me with litigation. https://t.co/6NYxOS4pfv",1447911097.0,https://twitter.com/ThatBrianFella/status/1359966154056298497/photo/1,444,1807,2251
1383092702254833667,"hey amber??? haven't you heard, your web of lies is unraveling at the speed of light. #JusticeForJohnnyDepp https://t.co/nC8RcBvDLx",1.2777373619258286e+18,https://twitter.com/tasintroybolton/status/1383092702254833667/photo/1,252,1982,2234
