id/url,text,user.id_str,shared_url,retweet_count,favorite_count,total
1.3341718108757156e+18,"Update:  Johnny Depp vs Amber Heard (Fairfax)
Defendent Motion to Compel:
Johnny ordered to provide portions of his tax returns to show Gross Income and provide further answers to #8 only RFD (regarding Disney)
https://t.co/9ATw2sKtIl

https://t.co/WXC8mgaHmx https://t.co/P9euVTfwtj",3309371255,https://www.fairfaxcounty.gov/circuit/sites/circuit/files/assets/documents/pdf/high-profile/depp%20v%20heard/cl-2019-2911-order-attys-fees-11-23-2020.pdf,54,383,437
1.3341718108757156e+18,"Update:  Johnny Depp vs Amber Heard (Fairfax)
Defendent Motion to Compel:
Johnny ordered to provide portions of his tax returns to show Gross Income and provide further answers to #8 only RFD (regarding Disney)
https://t.co/9ATw2sKtIl

https://t.co/WXC8mgaHmx https://t.co/P9euVTfwtj",3309371255,https://www.fairfaxcounty.gov/circuit/sites/circuit/files/assets/documents/pdf/high-profile/depp%20v%20heard/cl-2019-2911-def-memo-supp-mot-compel-docs-resp-to-rev-8th-req-10-16-2020.pdf,54,383,437
1.3341718108757156e+18,"Update:  Johnny Depp vs Amber Heard (Fairfax)
Defendent Motion to Compel:
Johnny ordered to provide portions of his tax returns to show Gross Income and provide further answers to #8 only RFD (regarding Disney)
https://t.co/9ATw2sKtIl

https://t.co/WXC8mgaHmx https://t.co/P9euVTfwtj",3309371255,https://twitter.com/LauraBockov/status/1334171810875715584/photo/1,54,383,437
1.3377272935197532e+18,"Rory Cochrane about Johnny Depp: ""He's a stellar human being..he would stand out in the rain for hours, after he worked 12-14 hour day, and sign everybody autograph..nobody does that, nobody needs to do that, but he would do that""
#JusticeForJohnnyDepp 

https://t.co/fVAtliEwex https://t.co/qefILC6s3D",1280433210854383617,https://www.youtube.com/watch?v=JqNG_fS5CYg&feature=youtu.be,61,289,350
1.3377272935197532e+18,"Rory Cochrane about Johnny Depp: ""He's a stellar human being..he would stand out in the rain for hours, after he worked 12-14 hour day, and sign everybody autograph..nobody does that, nobody needs to do that, but he would do that""
#JusticeForJohnnyDepp 

https://t.co/fVAtliEwex https://t.co/qefILC6s3D",1280433210854383617,https://twitter.com/dahliaratchett/status/1337727293519753216/video/1,61,289,350
1.340049762230395e+18,"Update:  Johnny Depp vs Amber Heard (Fairfax)
Depp team has issued a subpoena to Greg Williams for documents/photos (as is required)
https://t.co/Pqsmgc7vUz https://t.co/GnepCqi4iF",3309371255,https://www.fairfaxcounty.gov/circuit/sites/circuit/files/assets/documents/pdf/high-profile/depp%20v%20heard/cl-2019-2911-foreign-subp-prep-greg-williams-12-14-2020.pdf,32,303,335
1.340049762230395e+18,"Update:  Johnny Depp vs Amber Heard (Fairfax)
Depp team has issued a subpoena to Greg Williams for documents/photos (as is required)
https://t.co/Pqsmgc7vUz https://t.co/GnepCqi4iF",3309371255,https://twitter.com/LauraBockov/status/1340049762230394880/photo/1,32,303,335
1.3419190184253604e+18,Warner Bros. estaría considerando sustituir a Amber Heard en Aquaman 2 por pleito con Johnny Depp https://t.co/RrNZnKe21K https://t.co/SXb7zOkp4p,244218738,https://www.sinembargo.mx/23-12-2020/3914422,9,247,256
1.3419190184253604e+18,Warner Bros. estaría considerando sustituir a Amber Heard en Aquaman 2 por pleito con Johnny Depp https://t.co/RrNZnKe21K https://t.co/SXb7zOkp4p,244218738,https://twitter.com/SinEmbargoMX/status/1341919018425360384/photo/1,9,247,256
1.3415946090428785e+18,"LIVE! 😉 @1pm US Eastern 

Join me with @LeighNieves talking about this 👇👇

NIGHTMARE Experiences With AMBER HEARD! Ft. Leigh Nieves https://t.co/pxEInsn5an via @YouTube
@ThatBrianFella @silence_exile @andysignore @ifod_net @rhomany 
#JusticeForJohnnyDepp https://t.co/zlo8PNou4H",1016592291694239744,https://www.youtube.com/watch?v=6mFqJFovz3U&feature=youtu.be,26,156,182
1.3415946090428785e+18,"LIVE! 😉 @1pm US Eastern 

Join me with @LeighNieves talking about this 👇👇

NIGHTMARE Experiences With AMBER HEARD! Ft. Leigh Nieves https://t.co/pxEInsn5an via @YouTube
@ThatBrianFella @silence_exile @andysignore @ifod_net @rhomany 
#JusticeForJohnnyDepp https://t.co/zlo8PNou4H",1016592291694239744,https://twitter.com/StevieJRaw/status/1341594609042878464/photo/1,26,156,182
1.3404001968706888e+18,Pirates of the Caribbean's Mr Gibbs Kevin McNally praises Johnny Depp as ‘beautiful human' | Films | Entertainment | https://t.co/crOod2BxnK #JusticeForJohnnyDepp  https://t.co/kSGyzJLKTc,1252509668221628417,https://www.express.co.uk/,13,146,159
1.3404001968706888e+18,Pirates of the Caribbean's Mr Gibbs Kevin McNally praises Johnny Depp as ‘beautiful human' | Films | Entertainment | https://t.co/crOod2BxnK #JusticeForJohnnyDepp  https://t.co/kSGyzJLKTc,1252509668221628417,https://www.express.co.uk/entertainment/films/1374608/Pirates-of-the-Caribbean-Mr-Gibbs-Kevin-McNally-Johnny-Depp-Jack-Sparrow,13,146,159
1.336709005104849e+18,Johnny Depp Tried To Get Amber Heard Replaced On #Aquaman https://t.co/hzDmoD2oTd https://t.co/9iXb5r1cn8,14892220,https://screenrant.com/johnny-depp-amber-heard-aquaman-replacement-fired/?utm_content=bufferc1c34&utm_medium=Social-Distribution&utm_source=SR-TW&utm_campaign=SR-TW,14,143,157
1.336709005104849e+18,Johnny Depp Tried To Get Amber Heard Replaced On #Aquaman https://t.co/hzDmoD2oTd https://t.co/9iXb5r1cn8,14892220,https://twitter.com/screenrant/status/1336709005104848896/photo/1,14,143,157
1.3335765502147543e+18,Petition to Remove Amber Heard from Aquaman 2 Reaches 1.5 Million Signatures https://t.co/SRF6fJiswE https://t.co/o90Dez26dy,539335420,https://geekvibesnation.com/petition-to-remove-amber-heard-from-aquaman-2-reaches-1-5-million-signatures/,28,118,146
1.3335765502147543e+18,Petition to Remove Amber Heard from Aquaman 2 Reaches 1.5 Million Signatures https://t.co/SRF6fJiswE https://t.co/o90Dez26dy,539335420,https://twitter.com/GeekVibesNation/status/1333576550214754304/photo/1,28,118,146
1.3338232750219756e+18,"Christmas CHARITY stream 🙏

Please join myself and @spirituallyemp1 to raise awareness for victims of DV, support a wonderful charity and of course #JohnnyDepp 

@MS_Waltner @silence_exile @rhomany @Sia @ellisgreg 
#GOSHJohnnyDepp 
#JusticeForJohnnyDepp 

https://t.co/c1FLmPtMzB https://t.co/MZMMq3VpPK",1016592291694239744,https://www.youtube.com/watch?v=FQ8z3AT59ZY&feature=youtu.be,31,96,127
1.3338232750219756e+18,"Christmas CHARITY stream 🙏

Please join myself and @spirituallyemp1 to raise awareness for victims of DV, support a wonderful charity and of course #JohnnyDepp 

@MS_Waltner @silence_exile @rhomany @Sia @ellisgreg 
#GOSHJohnnyDepp 
#JusticeForJohnnyDepp 

https://t.co/c1FLmPtMzB https://t.co/MZMMq3VpPK",1016592291694239744,https://twitter.com/StevieJRaw/status/1333823275021975552/photo/1,31,96,127
1.3421610741461852e+18,"Warner Bros. estaría considerando sustituir a Amber Heard en Aquaman 2 por pleito con Johnny Depp
https://t.co/RrNZnKvDqk https://t.co/Io1mZ0k9gN",244218738,https://www.sinembargo.mx/23-12-2020/3914422,7,119,126
1.3421610741461852e+18,"Warner Bros. estaría considerando sustituir a Amber Heard en Aquaman 2 por pleito con Johnny Depp
https://t.co/RrNZnKvDqk https://t.co/Io1mZ0k9gN",244218738,https://twitter.com/SinEmbargoMX/status/1342161074146185216/photo/1,7,119,126
1.3443365375640535e+18,"I'll rise up for you, I'll stand with you.
My partner is a Male Survivor.
This is the impact of #ParentalAlienation &amp; #DomesticAbuse.
I'm super proud of his courage!
Full Video:
https://t.co/ZlUBcHtAvB
Any help is welcome. ❤️
https://t.co/fpe5qEgLPk
#MenToo #JusticeForJohnnyDepp https://t.co/fulXlRsVtZ",1261295035246538752,https://www.youtube.com/watch?v=rJ65NW8kaBs&feature=youtu.be,26,92,118
1.3443365375640535e+18,"I'll rise up for you, I'll stand with you.
My partner is a Male Survivor.
This is the impact of #ParentalAlienation &amp; #DomesticAbuse.
I'm super proud of his courage!
Full Video:
https://t.co/ZlUBcHtAvB
Any help is welcome. ❤️
https://t.co/fpe5qEgLPk
#MenToo #JusticeForJohnnyDepp https://t.co/fulXlRsVtZ",1261295035246538752,https://gogetfunding.com/help-a-domestically-abused-guy-speak-to-his-children/,26,92,118
1.3443365375640535e+18,"I'll rise up for you, I'll stand with you.
My partner is a Male Survivor.
This is the impact of #ParentalAlienation &amp; #DomesticAbuse.
I'm super proud of his courage!
Full Video:
https://t.co/ZlUBcHtAvB
Any help is welcome. ❤️
https://t.co/fpe5qEgLPk
#MenToo #JusticeForJohnnyDepp https://t.co/fulXlRsVtZ",1261295035246538752,https://twitter.com/MenCouragePH/status/1344336537564053504/video/1,26,92,118
1.3393462276542423e+18,"The DESPERATE Amber Heard is trying to Pander to “NERDS” and her recent quotes are so embarrassing, I needed to RANT. https://t.co/Dp7uwxTlBa 😝 #JusticeForJohnnyDepp https://t.co/IDz4aHXUp9",38678666,https://www.youtube.com/watch?v=DwWQmcsivRs&feature=youtu.be,15,100,115
1.3393462276542423e+18,"The DESPERATE Amber Heard is trying to Pander to “NERDS” and her recent quotes are so embarrassing, I needed to RANT. https://t.co/Dp7uwxTlBa 😝 #JusticeForJohnnyDepp https://t.co/IDz4aHXUp9",38678666,https://twitter.com/andysignore/status/1339346227654242304/photo/1,15,100,115
1.3386356332464374e+18,"Zack Snyder's #JusticeLeague is coming in 2021 and star Amber Heard is ""super excited"" for it!

https://t.co/gUVeCVmpHq https://t.co/FQLiARr3qF",22490294,https://comicbook.com/dc/news/the-stand-amber-heard-excited-zack-snyder-justice-league-hbo-max/,4,86,90
1.3386356332464374e+18,"Zack Snyder's #JusticeLeague is coming in 2021 and star Amber Heard is ""super excited"" for it!

https://t.co/gUVeCVmpHq https://t.co/FQLiARr3qF",22490294,https://twitter.com/ComicBook/status/1338635633246437376/photo/1,4,86,90
1.336879657078182e+18,"@NinaHarrelsonTV @JamieKennedy Documented: This is why abused men don’t come forward. Amber Heard said, ‘go ahead Johnny. Say you were abused, I abused you. No one will believe you.’

She admitted she started physical fights and became enraged because he would leave and not fight back. https://t.co/Up2qK66uCo https://t.co/iTg6O9ocGb",3309371255,https://www.courttv.com/news/amber-heard-witness-statements-depp-blamed-the-monster-for-physical-verbal-abuse/,5,83,88
1.336879657078182e+18,"@NinaHarrelsonTV @JamieKennedy Documented: This is why abused men don’t come forward. Amber Heard said, ‘go ahead Johnny. Say you were abused, I abused you. No one will believe you.’

She admitted she started physical fights and became enraged because he would leave and not fight back. https://t.co/Up2qK66uCo https://t.co/iTg6O9ocGb",3309371255,https://twitter.com/LauraBockov/status/1336879657078181888/photo/1,5,83,88
1.3439854251537285e+18,Emilia Clarke Replaces Amber Heard As Mera In 'Aquaman 2' Fan Art: https://t.co/Kg3kKpTZQ1 https://t.co/pN4iQwKEY8,3233508981,https://www.screengeek.net/2020/12/29/emilia-clarke-mera-aquaman-2-amber-heard-replacement-fan-art/,7,75,82
1.3439854251537285e+18,Emilia Clarke Replaces Amber Heard As Mera In 'Aquaman 2' Fan Art: https://t.co/Kg3kKpTZQ1 https://t.co/pN4iQwKEY8,3233508981,https://twitter.com/RealScreenGeek/status/1343985425153728512/photo/1,7,75,82
1.3446433814362767e+18,"What a way to end the year! Progress, of sorts. Here's to justice &amp; those presiding over Johnny's case, having the smarts &amp; courage to do the right thing. 

#JusticeForJohnnyDepp 
#WeStandWithJohnnyDepp 
#JusticeIn2021

https://t.co/DGkUKLigaD https://t.co/CopKtUfQhI",1284219113716555776,http://justice.gov.uk/__CLIENT_ERROR__,10,71,81
1.3446433814362767e+18,"What a way to end the year! Progress, of sorts. Here's to justice &amp; those presiding over Johnny's case, having the smarts &amp; courage to do the right thing. 

#JusticeForJohnnyDepp 
#WeStandWithJohnnyDepp 
#JusticeIn2021

https://t.co/DGkUKLigaD https://t.co/CopKtUfQhI",1284219113716555776,https://twitter.com/1InquiringMind/status/1344643381436276736/photo/1,10,71,81
1.3418169217134838e+18,Johnny Depp Fans Stream His Films In Protest Of Amber Heard’s New Series ‘The Stand’ https://t.co/emUeKXL779 https://t.co/gBouh4gyms,3233508981,https://www.screengeek.net/2020/12/23/johnny-depp-amber-heard-protest/,10,67,77
1.3418169217134838e+18,Johnny Depp Fans Stream His Films In Protest Of Amber Heard’s New Series ‘The Stand’ https://t.co/emUeKXL779 https://t.co/gBouh4gyms,3233508981,https://twitter.com/RealScreenGeek/status/1341816921713483776/photo/1,10,67,77
1.3399923672820777e+18,"Christmas Stream in 2 days!🎄

#JusticeForJohnnyDepp 
#GOSHJohnnyDepp 
👇👇👇👇👇👇👇

Johnny Depp CHARITY Stream - Raising AWARENESS For DV Victims &amp; Supporti... https://t.co/c1FLmPtMzB via @YouTube
@ComeGeekSome1 @ellisgreg @andysignore @silence_exile @spirituallyemp1 https://t.co/4wrjZiN4Dq",1016592291694239744,https://www.youtube.com/watch?v=FQ8z3AT59ZY&feature=youtu.be,16,57,73
1.3399923672820777e+18,"Christmas Stream in 2 days!🎄

#JusticeForJohnnyDepp 
#GOSHJohnnyDepp 
👇👇👇👇👇👇👇

Johnny Depp CHARITY Stream - Raising AWARENESS For DV Victims &amp; Supporti... https://t.co/c1FLmPtMzB via @YouTube
@ComeGeekSome1 @ellisgreg @andysignore @silence_exile @spirituallyemp1 https://t.co/4wrjZiN4Dq",1016592291694239744,https://twitter.com/StevieJRaw/status/1339992367282077696/photo/1,16,57,73
1.340213753787269e+18,"#deppheads This article is the most beautiful thing I've seen in a long time. If you haven't read it yet, do! It's definitely worth the time.
Read along with @StevieJRaw: https://t.co/emwpLkrCoH
 
Or check it out directly at: https://t.co/nHShjZS6lA 
#JusticeForJohnnyDepp #MenToo",218322626,https://www.youtube.com/watch?v=ELxVhdbHr7I&feature=youtu.be,11,62,73
1.340213753787269e+18,"#deppheads This article is the most beautiful thing I've seen in a long time. If you haven't read it yet, do! It's definitely worth the time.
Read along with @StevieJRaw: https://t.co/emwpLkrCoH
 
Or check it out directly at: https://t.co/nHShjZS6lA 
#JusticeForJohnnyDepp #MenToo",218322626,https://jaxwrites.medium.com/it-is-not-disbelief-that-is-dangerous-to-our-society-it-is-belief-george-bernard-shaw-884a60214999,11,62,73
1.342481474466046e+18,Warner Bros. estaría considerando sustituir a Amber Heard en Aquaman 2 por pleito con Johnny Depp https://t.co/RrNZnKvDqk https://t.co/Wzc6knYsUE,244218738,https://www.sinembargo.mx/23-12-2020/3914422,2,69,71
1.342481474466046e+18,Warner Bros. estaría considerando sustituir a Amber Heard en Aquaman 2 por pleito con Johnny Depp https://t.co/RrNZnKvDqk https://t.co/Wzc6knYsUE,244218738,https://twitter.com/SinEmbargoMX/status/1342481474466045952/photo/1,2,69,71
1.3403464106259456e+18,"LIVE in 40 minutes! 😉

Join me with @spirituallyemp1 talking about the good news 
👇👇👇

Amber Heard ORDERED To Show PROOF Of $7Million Charity Donations! https://t.co/oNd1V3csdp via @YouTube
@rhomany @silence_exile @SydneyLWatson @ThatBrianFella 

#JusticeForJohnnyDepp https://t.co/dQXGjDv5oy",1016592291694239744,https://www.youtube.com/watch?v=HVb2fd1QiKE&feature=youtu.be,7,59,66
1.3403464106259456e+18,"LIVE in 40 minutes! 😉

Join me with @spirituallyemp1 talking about the good news 
👇👇👇

Amber Heard ORDERED To Show PROOF Of $7Million Charity Donations! https://t.co/oNd1V3csdp via @YouTube
@rhomany @silence_exile @SydneyLWatson @ThatBrianFella 

#JusticeForJohnnyDepp https://t.co/dQXGjDv5oy",1016592291694239744,https://twitter.com/StevieJRaw/status/1340346410625945600/photo/1,7,59,66
1.3420951789458432e+18,Warner Bros. estaría considerando sustituir a Amber Heard en Aquaman 2 por pleito con Johnny Depp https://t.co/RrNZnKe21K https://t.co/cky6AMqpdX,244218738,https://www.sinembargo.mx/23-12-2020/3914422,4,60,64
1.3420951789458432e+18,Warner Bros. estaría considerando sustituir a Amber Heard en Aquaman 2 por pleito con Johnny Depp https://t.co/RrNZnKe21K https://t.co/cky6AMqpdX,244218738,https://twitter.com/SinEmbargoMX/status/1342095178945843200/photo/1,4,60,64
1.3418226890826342e+18,"Thanks so much @LeighNieves for the insight into how AH treats people and how nice Johnny Depp is.

#JusticeForJohnnyDepp 

https://t.co/pxEInsn5an https://t.co/UZWVvA4X28",1016592291694239744,https://www.youtube.com/watch?v=6mFqJFovz3U&feature=youtu.be,10,49,59
1.3418226890826342e+18,"Thanks so much @LeighNieves for the insight into how AH treats people and how nice Johnny Depp is.

#JusticeForJohnnyDepp 

https://t.co/pxEInsn5an https://t.co/UZWVvA4X28",1016592291694239744,https://twitter.com/StevieJRaw/status/1341822689082634240/photo/1,10,49,59
1.3386029175956357e+18,"AMBER HEARD is ""SUPER EXCITED"" For ZACK SNYDER'S JUSTICE LEAGUE

https://t.co/BMS3kDRvQB https://t.co/lwNEs0NgED",2896294831,https://comicbook.com/dc/news/the-stand-amber-heard-excited-zack-snyder-justice-league-hbo-max/,6,51,57
1.3386029175956357e+18,"AMBER HEARD is ""SUPER EXCITED"" For ZACK SNYDER'S JUSTICE LEAGUE

https://t.co/BMS3kDRvQB https://t.co/lwNEs0NgED",2896294831,https://twitter.com/ComicBookNOW/status/1338602917595635712/photo/1,6,51,57
1.342301538501333e+18,"Warner Bros. estaría considerando sustituir a Amber Heard en Aquaman 2 por pleito con Johnny Depp
 https://t.co/RrNZnKe21K https://t.co/Jg6QbWfaaf",244218738,https://www.sinembargo.mx/23-12-2020/3914422,0,52,52
1.342301538501333e+18,"Warner Bros. estaría considerando sustituir a Amber Heard en Aquaman 2 por pleito con Johnny Depp
 https://t.co/RrNZnKe21K https://t.co/Jg6QbWfaaf",244218738,https://twitter.com/SinEmbargoMX/status/1342301538501332992/photo/1,0,52,52
1.3356195227036795e+18,"LIVE in 1hr and 45! 😉

Join me with Tiffany C @LilithRising1 for a feminist take on #JohnnyDepp and why AH is NO victim.
@rhomany @ifod_net @HollyGLly @sunstroke_house @silence_exile 

https://t.co/pVaC7KQT9m

#JusticeForJohnnyDepp 
#GOSHJohnnyDepp https://t.co/CgMRcAYc0z",1016592291694239744,https://www.youtube.com/watch?v=JQxk2FIVnaU&feature=youtu.be,8,43,51
1.3356195227036795e+18,"LIVE in 1hr and 45! 😉

Join me with Tiffany C @LilithRising1 for a feminist take on #JohnnyDepp and why AH is NO victim.
@rhomany @ifod_net @HollyGLly @sunstroke_house @silence_exile 

https://t.co/pVaC7KQT9m

#JusticeForJohnnyDepp 
#GOSHJohnnyDepp https://t.co/CgMRcAYc0z",1016592291694239744,https://twitter.com/StevieJRaw/status/1335619522703679488/photo/1,8,43,51
1.3343320978640855e+18,Johnny Depp's replacement Mads Mikkelsen &amp; co-star Dan Fogler made statements about Johnny's firing... They made me VERY frustrated as I read them out-loud. Come rant with me! #JusticeForJohnnyDepp - Why can't Hollywood Phonies EVER just pick a side?! https://t.co/Br6uupsNu6 https://t.co/gPYrXoR38g,38678666,https://www.youtube.com/watch?v=pKxlUMnw2TQ&feature=youtu.be,5,46,51
1.3343320978640855e+18,Johnny Depp's replacement Mads Mikkelsen &amp; co-star Dan Fogler made statements about Johnny's firing... They made me VERY frustrated as I read them out-loud. Come rant with me! #JusticeForJohnnyDepp - Why can't Hollywood Phonies EVER just pick a side?! https://t.co/Br6uupsNu6 https://t.co/gPYrXoR38g,38678666,https://twitter.com/andysignore/status/1334332097864085504/photo/1,5,46,51
